customer_id,signup_date,age,gender,country,plan,monthly_charge,acquisition_channel,device,n_support_tickets,legacy_score,promo_code,churn_30d
4821,2022-05-28,38.0,F,DE,standard,18.84,referral,android,1,57.9,PROMO_9,0
4822,2021-11-12,52.0,M,PK,standard,15.26,referral,ios,0,60.6,PROMO_11,0
4823,2021-01-04,29.0,F,US,basic,7.84,organic,ios,2,60.6,PROMO_2,0
4824,2020-10-05,36.0,M,CA,basic,8.72,social,android,1,55.1,PROMO_1,0
4825,2022-07-22,,F,NZ,premium,35.56,social,android,1,71.2,PROMO_3,1
4826,2022-11-13,46.0,M,IN,basic,9.59,paid_search,android,4,41.0,PROMO_1,0
4827,2023-09-13,26.0,F,IN,standard,17.01,partner,android,1,50.6,PROMO_1,0
4828,2022-05-31,,M,AE,basic,8.64,partner,web,0,41.6,PROMO_18,0
4829,2020-12-21,18.0,F,US,standard,18.3,paid_search,ios,3,86.7,PROMO_2,0
4830,2022-08-08,44.0,F,UK,basic,9.87,organic,web,1,61.5,PROMO_1,0
4831,2023-02-16,51.0,F,US,premium,37.1,partner,web,0,65.2,PROMO_37,0
4832,2024-01-14,47.0,F,PK,standard,19.69,paid_search,android,1,56.7,PROMO_4,0
4833,2022-12-21,46.0,M,US,basic,9.14,organic,,1,49.2,PROMO_16,0
4834,2023-07-20,46.0,M,PK,standard,20.37,social,ios,1,90.1,PROMO_82,0
4835,2020-10-02,45.0,M,PK,standard,20.29,social,ios,1,68.2,PROMO_2,0
4836,2022-06-13,44.0,F,US,basic,8.98,organic,web,2,45.2,PROMO_1,0
4837,2023-12-04,44.0,F,AE,basic,7.78,organic,android,1,45.9,PROMO_2,0
4838,2024-03-10,30.0,F,AE,standard,18.65,referral,,1,53.3,PROMO_2,0
4839,2021-03-24,35.0,F,UK,standard,18.97,partner,android,1,41.9,PROMO_35,0
4840,2020-12-03,38.0,M,DE,basic,9.21,paid_search,web,1,44.8,PROMO_2,0
4841,2021-07-24,33.0,M,US,premium,36.7,organic,,0,27.2,PROMO_1,0
4842,2023-12-23,20.0,F,US,basic,9.82,paid_search,,0,14.1,PROMO_43,0
4843,2024-01-27,23.0,F,UK,basic,9.01,paid_search,web,1,79.7,PROMO_1,0
4844,2023-09-11,40.0,F,PK,standard,17.6,paid_search,android,1,42.4,PROMO_7,0
4845,2021-08-09,47.0,F,UK,basic,8.67,social,ios,0,45.4,PROMO_1,1
4846,2021-07-20,37.0,F,DE,basic,10.39,organic,ios,4,51.0,PROMO_3,1
4847,2021-04-11,67.0,F,PK,standard,20.01,referral,ios,1,60.4,PROMO_2,0
4848,2024-01-29,27.0,F,IN,basic,9.75,referral,android,0,61.6,PROMO_4,0
4849,2023-11-12,42.0,F,PK,basic,8.25,referral,android,3,65.4,PROMO_13,1
4850,2021-01-15,51.0,M,UK,standard,17.95,paid_search,android,2,58.6,PROMO_5,0
4851,2020-12-07,49.0,Other,IN,standard,17.96,social,ios,0,46.0,PROMO_1,0
4852,2021-09-13,44.0,F,DE,standard,19.28,paid_search,web,1,69.0,PROMO_3,0
4853,2024-01-16,49.0,F,UK,standard,18.74,paid_search,ios,2,47.3,PROMO_42,1
4854,2024-03-08,38.0,F,AE,basic,8.65,social,ios,3,65.5,PROMO_1,0
4855,2024-03-26,55.0,M,PK,basic,8.74,referral,android,1,26.9,PROMO_1,0
4856,2021-10-30,51.0,M,AE,standard,17.79,referral,web,0,69.5,PROMO_1,0
4857,2021-03-31,28.0,M,AE,basic,8.87,organic,android,2,36.6,PROMO_1,0
4858,2022-01-21,41.0,M,PK,basic,9.8,social,web,2,28.2,PROMO_3,0
4859,2023-06-15,20.0,M,PK,standard,16.7,organic,web,1,30.5,PROMO_8,0
4860,2021-07-31,54.0,F,SE,standard,19.53,social,web,0,53.0,PROMO_2,0
4861,2024-03-21,39.0,F,PK,standard,21.1,paid_search,android,0,84.3,PROMO_1,0
4862,2021-04-25,52.0,F,IN,basic,8.87,referral,android,0,47.1,PROMO_3,0
4863,2021-01-27,36.0,M,PK,basic,8.62,partner,ios,0,48.3,PROMO_1,0
4864,2021-09-23,18.0,F,US,basic,9.67,organic,android,1,61.5,PROMO_74,0
4865,2021-02-13,66.0,M,UK,standard,17.5,referral,android,2,41.4,PROMO_2,0
4866,2022-03-25,38.0,M,AE,basic,8.98,social,ios,1,47.8,PROMO_1,0
4867,2022-09-03,26.0,M,US,basic,8.25,social,ios,1,44.8,PROMO_1,0
4868,2023-03-24,50.0,M,US,basic,7.65,paid_search,android,2,79.5,PROMO_1,0
4869,2020-12-17,59.0,M,US,standard,18.77,paid_search,android,1,51.1,PROMO_1,0
4870,2021-10-22,35.0,M,DE,standard,17.08,organic,ios,2,61.2,PROMO_1,0
4871,2023-09-22,36.0,M,US,basic,8.99,organic,android,1,39.3,PROMO_2,0
4872,2020-10-29,40.0,F,UK,basic,9.8,social,ios,2,32.9,PROMO_1,0
4873,2024-03-21,25.0,M,US,basic,10.34,organic,ios,0,60.0,PROMO_1,0
4874,2022-03-23,29.0,M,US,basic,9.07,paid_search,web,2,53.8,PROMO_2,0
4875,2023-09-22,57.0,M,PK,standard,20.55,referral,ios,0,65.5,PROMO_1,1
4876,2021-12-07,36.0,M,PK,basic,9.29,social,ios,0,36.7,PROMO_2,0
4877,2022-11-19,,F,DE,standard,18.42,organic,web,1,48.6,PROMO_1,0
4878,2022-10-16,32.0,M,NZ,standard,16.07,social,ios,1,30.7,PROMO_14,0
4879,2021-11-27,49.0,F,PK,premium,44.07,organic,ios,1,42.6,PROMO_1,0
4880,2021-08-02,18.0,M,PK,premium,35.73,referral,,0,28.3,PROMO_10,0
4881,2023-01-03,40.0,M,SE,basic,10.0,organic,ios,1,45.7,PROMO_1,0
4882,2020-09-03,64.0,M,US,basic,9.39,organic,android,2,69.6,PROMO_1,0
4883,2022-07-24,,F,US,basic,8.3,partner,android,1,37.1,PROMO_7,0
4884,2023-11-02,43.0,M,AE,standard,19.47,organic,ios,1,36.9,PROMO_1,0
4885,2024-06-02,51.0,F,US,basic,10.54,organic,android,0,47.5,PROMO_3,0
4886,2023-09-05,51.0,F,US,basic,10.11,organic,android,0,47.2,PROMO_48,0
4887,2021-10-31,36.0,F,IN,basic,8.63,paid_search,ios,1,61.6,PROMO_14,0
4888,2022-05-28,47.0,M,UK,basic,8.49,referral,ios,2,30.5,PROMO_18,0
4889,2023-03-02,57.0,F,AE,standard,19.15,organic,ios,0,12.4,PROMO_1,0
4890,2022-08-16,23.0,F,PK,standard,18.75,organic,ios,0,51.0,PROMO_150,0
4891,2021-04-11,43.0,M,PK,standard,20.82,referral,ios,3,75.4,PROMO_1,0
4892,2022-04-14,41.0,F,IN,premium,41.31,organic,web,1,47.1,PROMO_1,0
4893,2024-03-22,38.0,M,IN,basic,7.78,organic,android,1,55.9,PROMO_1,0
4894,2024-04-04,37.0,M,CA,basic,9.33,organic,android,2,48.8,PROMO_5,0
4895,2022-08-15,40.0,F,PK,basic,8.87,referral,android,1,61.2,PROMO_1,0
4896,2022-12-01,40.0,M,CA,standard,19.06,paid_search,ios,2,45.6,PROMO_1,0
4897,2021-03-25,49.0,F,PK,standard,19.38,social,android,2,48.9,PROMO_1,0
4898,2022-03-29,42.0,Other,UK,basic,9.86,social,ios,2,74.6,PROMO_1,0
4899,2021-08-01,35.0,F,AE,premium,42.05,paid_search,ios,0,67.2,PROMO_1,0
4900,2022-03-26,28.0,M,US,basic,8.46,referral,,1,39.6,PROMO_4,0
4901,2023-02-20,32.0,M,US,basic,8.96,partner,web,2,40.0,PROMO_1,0
4902,2021-12-16,40.0,M,DE,standard,18.32,social,android,0,41.1,PROMO_1,0
4903,2022-02-04,29.0,F,IN,premium,33.75,referral,android,2,33.1,PROMO_2,0
4904,2021-09-21,47.0,M,PK,standard,18.83,organic,ios,1,41.7,PROMO_150,0
4905,2023-09-23,42.0,F,PK,premium,44.76,paid_search,web,0,48.2,PROMO_23,0
4906,2022-01-07,50.0,M,AE,basic,7.77,social,android,0,38.4,PROMO_4,0
4907,2023-05-14,30.0,F,PK,standard,18.96,organic,ios,1,57.7,PROMO_48,0
4908,2021-06-16,28.0,F,PK,standard,18.91,organic,android,3,24.9,PROMO_1,0
4909,2021-06-05,49.0,M,PK,standard,19.44,organic,android,0,32.3,PROMO_2,0
4910,2022-01-30,38.0,F,PK,basic,8.31,organic,android,0,59.9,PROMO_1,0
4911,2020-11-12,35.0,M,US,premium,34.55,referral,ios,1,78.5,PROMO_1,1
4912,2022-05-31,45.0,M,SE,basic,8.01,organic,ios,1,53.8,PROMO_1,1
4913,2024-05-07,,F,CA,basic,9.96,social,ios,1,37.5,PROMO_7,0
4914,2022-02-25,23.0,M,UK,premium,35.93,organic,ios,2,33.3,PROMO_1,0
4915,2021-07-03,52.0,F,PK,premium,37.44,social,android,1,44.4,PROMO_1,0
4916,2024-01-23,32.0,M,AE,premium,45.57,organic,android,0,69.0,PROMO_2,1
4917,2024-01-18,56.0,F,US,premium,36.71,organic,web,2,57.7,PROMO_1,0
4918,2023-05-31,22.0,F,DE,basic,9.25,paid_search,android,0,31.4,PROMO_1,0
4919,2021-04-02,40.0,M,US,premium,42.32,organic,web,0,55.4,PROMO_1,0
4920,2022-06-14,35.0,M,AE,basic,9.73,paid_search,ios,2,71.5,PROMO_3,0
4921,2020-10-02,,M,PK,standard,16.98,social,ios,3,67.7,PROMO_150,0
4922,2021-02-22,44.0,M,CA,basic,8.49,partner,ios,1,70.0,PROMO_1,0
4923,2022-05-07,18.0,F,DE,standard,19.46,social,web,0,62.0,PROMO_1,0
4924,2021-11-16,34.0,F,US,standard,21.93,paid_search,android,3,30.8,PROMO_4,0
4925,2023-03-12,49.0,F,SE,standard,17.84,social,ios,0,37.9,PROMO_150,0
4926,2024-02-07,31.0,M,PK,basic,8.64,paid_search,android,0,76.1,PROMO_1,0
4927,2022-12-08,27.0,F,PK,basic,9.3,social,ios,0,44.9,PROMO_3,0
4928,2022-03-16,46.0,Other,DE,basic,9.45,social,ios,1,21.6,PROMO_7,1
4929,2023-10-03,34.0,F,AE,basic,9.49,paid_search,android,2,59.1,PROMO_121,0
4930,2023-08-10,33.0,F,PK,standard,17.71,referral,android,2,65.9,PROMO_5,0
4931,2024-05-21,51.0,M,PK,basic,8.62,paid_search,ios,1,48.8,PROMO_1,0
4932,2021-09-02,24.0,F,PK,standard,19.33,organic,web,4,58.2,PROMO_3,1
4933,2021-01-16,32.0,F,PK,basic,9.91,social,ios,2,37.6,PROMO_2,0
4934,2021-04-26,47.0,M,US,basic,8.83,referral,ios,0,43.0,PROMO_3,0
4935,2023-01-03,23.0,Other,PK,standard,18.97,referral,web,2,22.9,PROMO_1,1
4936,2022-03-15,57.0,F,UK,basic,8.26,organic,web,1,33.9,PROMO_2,1
4937,2020-10-24,35.0,F,AE,basic,10.34,social,ios,1,71.6,PROMO_1,0
4938,2022-03-17,47.0,F,DE,basic,9.11,partner,android,0,0.3,PROMO_1,0
4939,2023-04-29,47.0,M,IN,basic,9.78,organic,ios,0,44.2,PROMO_2,1
4940,2023-03-01,35.0,F,PK,standard,19.05,paid_search,android,3,42.0,PROMO_6,0
4941,2021-09-11,32.0,M,PK,basic,9.06,paid_search,web,1,58.9,PROMO_9,0
4942,2022-10-04,37.0,F,PK,basic,7.92,referral,android,0,18.0,PROMO_1,0
4943,2021-04-12,45.0,M,US,standard,15.73,paid_search,,1,38.5,PROMO_1,0
4944,2021-03-06,26.0,M,UK,standard,20.9,social,web,0,41.2,PROMO_14,0
4945,2024-04-22,24.0,M,PK,standard,19.12,organic,ios,0,56.1,PROMO_121,0
4946,2021-09-16,53.0,M,AE,basic,9.15,organic,android,2,49.9,PROMO_1,0
4947,2023-01-17,29.0,F,SE,premium,35.1,organic,android,0,25.2,PROMO_2,0
4948,2022-06-24,41.0,F,PK,basic,8.35,organic,ios,2,44.9,PROMO_4,0
4949,2023-06-11,35.0,M,PK,basic,9.76,referral,android,0,38.3,PROMO_13,0
4950,2023-01-19,35.0,F,DE,premium,44.43,organic,android,1,57.0,PROMO_7,0
4951,2023-03-13,53.0,F,DE,standard,18.06,organic,android,2,46.3,PROMO_150,0
4952,2024-04-02,36.0,F,PK,standard,20.02,referral,ios,2,76.2,PROMO_1,0
4953,2021-06-26,33.0,F,AE,premium,39.59,paid_search,ios,1,40.0,PROMO_11,0
4954,2023-11-26,34.0,F,PK,basic,8.91,social,android,0,41.5,PROMO_1,0
4955,2023-01-09,31.0,M,AE,standard,21.81,organic,,3,42.0,PROMO_7,0
4956,2023-09-18,30.0,M,DE,standard,18.31,partner,android,0,47.1,PROMO_2,0
4957,2023-11-02,32.0,F,PK,basic,9.89,paid_search,ios,0,62.6,PROMO_5,0
4958,2023-01-12,55.0,M,PK,basic,9.27,organic,web,1,43.4,PROMO_1,0
4959,2020-12-21,45.0,F,AE,basic,8.99,social,android,0,44.1,PROMO_1,0
4960,2020-11-16,33.0,Other,UK,premium,43.28,paid_search,ios,2,55.4,PROMO_9,0
4961,2023-01-01,48.0,M,IN,basic,9.21,paid_search,android,2,35.8,PROMO_1,1
4962,2022-07-14,20.0,F,UK,basic,8.93,paid_search,android,0,59.5,PROMO_3,0
4963,2020-09-19,52.0,M,CA,standard,21.1,paid_search,ios,0,44.3,PROMO_19,0
4964,2023-07-22,51.0,F,DE,standard,20.9,social,ios,1,36.5,PROMO_150,0
4965,2020-11-15,62.0,F,AE,basic,9.87,organic,,1,22.4,PROMO_1,0
4966,2024-01-17,48.0,F,PK,standard,13.09,referral,web,1,33.5,PROMO_12,0
4967,2023-08-04,42.0,Other,PK,standard,19.67,organic,ios,1,46.9,PROMO_1,0
4968,2023-03-02,51.0,M,UK,standard,19.32,social,android,2,48.6,PROMO_1,1
4969,2024-04-20,30.0,M,PK,basic,8.97,organic,ios,0,45.7,PROMO_2,0
4970,2021-05-12,33.0,M,PK,basic,9.44,paid_search,ios,2,27.8,PROMO_46,0
4971,2021-03-18,36.0,F,PK,standard,19.4,social,ios,1,46.8,PROMO_1,0
4972,2022-12-29,52.0,M,IN,basic,9.49,social,android,2,26.7,PROMO_18,0
4973,2021-04-13,28.0,F,AE,standard,18.59,referral,web,1,31.0,PROMO_23,0
4974,2021-07-10,26.0,F,CA,basic,10.08,paid_search,ios,2,66.3,PROMO_1,0
4975,2021-06-01,40.0,M,SE,standard,20.18,referral,ios,2,48.0,PROMO_11,0
4976,2021-05-30,45.0,M,DE,premium,40.69,partner,ios,0,56.3,PROMO_1,0
4977,2022-04-11,29.0,M,UK,standard,19.75,partner,ios,2,71.0,PROMO_3,0
4978,2024-01-10,44.0,M,US,premium,42.61,paid_search,android,2,48.7,PROMO_1,0
4979,2020-12-14,52.0,F,DE,premium,42.19,organic,android,0,63.9,PROMO_17,0
4980,2022-02-22,50.0,M,IN,basic,8.92,social,ios,2,55.3,PROMO_7,0
4981,2021-01-14,41.0,F,CA,basic,9.71,organic,ios,1,38.7,PROMO_1,0
4982,2020-10-26,36.0,M,US,premium,39.54,referral,android,0,47.3,PROMO_1,1
4983,2023-09-26,56.0,F,DE,premium,44.98,organic,ios,2,38.2,PROMO_1,1
4984,2022-12-04,37.0,M,US,premium,42.42,referral,web,3,58.7,PROMO_2,0
4985,2023-09-19,47.0,M,US,standard,18.05,organic,web,4,64.5,PROMO_3,0
4986,2024-04-01,59.0,F,PK,basic,10.68,referral,android,1,29.0,PROMO_62,0
4987,2020-10-16,46.0,F,PK,premium,32.44,social,android,0,36.3,PROMO_5,0
4988,2020-12-14,26.0,F,PK,premium,40.99,organic,web,1,44.1,PROMO_21,0
4989,2020-12-03,23.0,F,DE,standard,17.94,paid_search,web,1,37.3,PROMO_10,0
4990,2021-02-07,34.0,M,PK,premium,44.87,paid_search,android,1,46.0,PROMO_2,0
4991,2021-12-28,45.0,F,IN,standard,19.38,referral,android,1,54.9,PROMO_5,0
4992,2022-06-21,42.0,F,PK,premium,36.52,paid_search,android,1,68.8,PROMO_4,0
4993,2020-09-11,61.0,F,PK,basic,8.81,social,ios,0,41.9,PROMO_7,0
4994,2022-05-10,42.0,F,US,premium,36.77,paid_search,ios,0,41.2,PROMO_2,0
4995,2022-01-06,33.0,F,PK,basic,8.78,social,android,1,55.1,PROMO_8,0
4996,2023-08-23,25.0,M,PK,basic,8.76,organic,ios,0,48.7,PROMO_4,0
4997,2021-08-15,50.0,M,PK,basic,8.46,partner,android,0,26.1,PROMO_1,0
4998,2021-05-07,37.0,M,UK,basic,9.19,social,android,1,36.5,PROMO_2,0
4999,2021-11-17,20.0,F,PK,basic,9.28,referral,ios,0,44.2,PROMO_2,0
5000,2022-07-23,37.0,F,UK,premium,35.89,referral,ios,1,61.1,PROMO_1,0
5001,2023-09-11,26.0,F,PK,standard,16.48,organic,android,1,66.1,PROMO_140,0
5002,2024-04-25,32.0,M,PK,premium,39.97,organic,android,3,33.5,PROMO_150,0
5003,2022-01-27,37.0,F,PK,basic,9.38,organic,android,1,37.9,PROMO_2,0
5004,2021-11-11,27.0,F,PK,basic,9.53,organic,web,1,62.4,PROMO_24,0
5005,2021-07-10,32.0,M,CA,standard,19.84,organic,web,1,42.5,PROMO_2,0
5006,2020-11-07,29.0,F,US,standard,21.39,referral,ios,1,54.8,PROMO_1,0
5007,2022-07-25,29.0,M,AE,standard,20.52,paid_search,web,0,46.5,PROMO_34,0
5008,2021-04-23,26.0,M,IN,standard,23.07,social,ios,1,49.9,PROMO_3,0
5009,2021-09-26,32.0,M,PK,standard,23.71,paid_search,android,1,43.2,PROMO_11,1
5010,2023-05-25,27.0,F,IN,standard,16.33,organic,ios,1,66.1,PROMO_3,0
5011,2021-04-01,43.0,M,DE,premium,32.14,paid_search,web,0,26.1,PROMO_2,0
5012,2024-03-29,39.0,F,DE,standard,18.99,organic,ios,2,43.4,PROMO_1,0
5013,2022-03-07,50.0,F,IN,standard,19.77,referral,web,0,64.8,PROMO_10,0
5014,2020-11-21,58.0,F,PK,basic,8.95,social,ios,2,46.2,PROMO_2,0
5015,2021-12-14,44.0,F,UK,basic,9.51,organic,web,1,47.6,PROMO_1,0
5016,2020-11-25,42.0,F,US,basic,8.81,social,ios,0,63.7,PROMO_8,0
5017,2024-03-25,45.0,M,AE,standard,17.95,paid_search,web,3,56.2,PROMO_3,0
5018,2022-06-07,42.0,M,PK,standard,18.17,organic,web,1,61.9,PROMO_28,0
5019,2021-06-29,38.0,F,PK,basic,8.86,organic,android,2,67.2,PROMO_1,0
5020,2022-01-06,37.0,F,SE,standard,20.28,organic,ios,0,27.6,PROMO_1,0
5021,2021-02-11,26.0,F,US,basic,8.65,referral,android,3,42.4,PROMO_3,0
5022,2022-09-11,46.0,Other,PK,basic,8.79,referral,web,1,36.9,PROMO_1,0
5023,2021-11-12,37.0,F,PK,premium,40.78,social,ios,0,54.0,PROMO_1,0
5024,2022-11-09,53.0,F,UK,basic,8.86,organic,android,2,64.8,PROMO_1,1
5025,2021-02-23,47.0,F,PK,basic,9.8,paid_search,android,1,11.6,PROMO_1,0
5026,2023-12-29,30.0,M,PK,basic,8.34,paid_search,android,3,25.4,PROMO_3,0
5027,2023-06-26,51.0,F,SE,basic,8.18,organic,ios,0,18.0,PROMO_10,0
5028,2024-01-29,,F,PK,standard,19.46,social,android,1,36.1,PROMO_1,0
5029,2021-10-16,58.0,F,PK,premium,40.26,organic,web,0,49.5,PROMO_13,0
5030,2023-07-25,22.0,M,AE,standard,17.69,organic,ios,2,73.1,PROMO_1,0
5031,2023-03-31,42.0,F,PK,standard,21.04,social,web,2,29.1,PROMO_1,0
5032,2021-04-13,42.0,Other,PK,basic,10.39,organic,android,0,84.6,PROMO_3,0
5033,2023-01-30,49.0,M,UK,standard,18.05,social,android,0,56.6,PROMO_76,0
5034,2023-11-22,,M,AE,basic,10.07,referral,web,2,57.1,PROMO_3,0
5035,2024-05-13,18.0,M,US,basic,7.28,social,ios,2,59.4,PROMO_5,1
5036,2023-08-03,33.0,M,CA,premium,42.36,partner,android,0,27.4,PROMO_38,0
5037,2020-12-26,35.0,F,CA,basic,8.38,social,web,0,39.8,PROMO_1,0
5038,2022-05-15,18.0,M,AE,basic,9.7,referral,android,0,33.3,PROMO_2,0
5039,2020-09-07,37.0,M,UK,basic,8.31,social,android,0,58.3,PROMO_1,0
5040,2023-08-19,25.0,M,CA,standard,18.9,referral,ios,0,35.0,PROMO_1,0
5041,2023-02-11,44.0,M,PK,basic,8.42,paid_search,ios,0,45.3,PROMO_1,0
5042,2023-10-29,34.0,M,UK,basic,8.85,paid_search,ios,1,38.5,PROMO_5,0
5043,2022-12-09,59.0,M,PK,standard,21.78,paid_search,android,0,69.9,PROMO_1,1
5044,2022-04-25,34.0,F,PK,basic,8.92,social,android,0,39.4,PROMO_1,0
5045,2021-05-22,42.0,M,IN,premium,45.58,paid_search,android,0,32.0,PROMO_8,0
5046,2023-01-20,35.0,M,PK,basic,8.72,partner,android,2,55.7,PROMO_9,0
5047,2021-07-12,19.0,M,US,standard,21.27,social,android,1,47.5,PROMO_6,0
5048,2022-01-28,35.0,F,PK,premium,33.93,paid_search,ios,1,69.5,PROMO_2,0
5049,2023-05-05,45.0,F,UK,standard,18.56,paid_search,web,1,53.1,PROMO_2,0
5050,2020-12-30,44.0,F,CA,standard,18.19,referral,web,2,52.6,PROMO_1,0
5051,2022-10-20,34.0,F,US,basic,10.11,referral,ios,2,61.7,PROMO_6,0
5052,2023-11-15,21.0,F,CA,standard,19.28,social,android,1,55.4,PROMO_46,0
5053,2020-10-21,44.0,F,US,premium,32.49,organic,ios,1,60.4,PROMO_2,0
5054,2020-12-28,42.0,F,IN,standard,17.01,referral,web,2,59.1,PROMO_2,0
5055,2024-04-03,46.0,M,CA,premium,35.84,partner,android,3,43.6,PROMO_2,0
5056,2021-01-12,34.0,F,PK,standard,20.42,referral,android,2,30.5,PROMO_2,0
5057,2020-11-11,18.0,F,IN,standard,20.22,social,android,1,45.8,PROMO_1,0
5058,2021-04-23,43.0,M,PK,basic,8.78,organic,ios,4,18.4,PROMO_13,0
5059,2023-06-25,37.0,F,US,standard,18.17,partner,web,3,37.4,PROMO_46,0
5060,2022-01-21,52.0,M,PK,premium,41.24,organic,ios,0,42.6,PROMO_1,1
5061,2022-05-30,37.0,M,US,standard,17.28,organic,ios,1,68.0,PROMO_1,0
5062,2022-02-06,36.0,F,NZ,basic,9.33,social,ios,2,46.2,PROMO_7,0
5063,2022-02-11,42.0,F,DE,standard,19.57,paid_search,web,0,74.8,PROMO_1,0
5064,2022-01-10,30.0,F,UK,standard,18.58,referral,android,3,55.6,PROMO_2,0
5065,2022-07-02,30.0,F,IN,premium,40.24,social,,0,24.1,PROMO_1,0
5066,2021-11-01,36.0,M,US,basic,9.07,organic,web,0,65.7,PROMO_1,0
5067,2022-06-15,27.0,F,PK,basic,9.36,social,web,2,64.2,PROMO_1,0
5068,2024-05-19,34.0,F,CA,basic,8.04,referral,android,0,23.4,PROMO_7,0
5069,2024-04-23,58.0,M,PK,basic,9.44,referral,android,0,59.4,PROMO_1,1
5070,2020-10-27,48.0,F,CA,premium,42.2,organic,web,1,70.2,PROMO_4,0
5071,2021-01-03,40.0,F,PK,basic,9.23,paid_search,web,0,16.4,PROMO_1,0
5072,2022-03-25,54.0,M,PK,standard,19.91,organic,android,1,32.4,PROMO_25,0
5073,2023-10-14,28.0,F,US,basic,8.92,referral,android,1,62.8,PROMO_3,0
5074,2021-06-28,64.0,M,US,basic,9.64,social,android,1,45.9,PROMO_1,0
5075,2023-11-26,32.0,M,PK,premium,39.2,paid_search,ios,1,70.8,PROMO_82,0
5076,2023-01-07,59.0,M,PK,basic,8.17,organic,android,2,62.9,PROMO_1,0
5077,2023-03-13,59.0,F,PK,basic,9.59,referral,android,0,61.2,PROMO_1,0
5078,2024-05-24,18.0,F,DE,basic,7.82,referral,ios,0,66.3,PROMO_1,1
5079,2021-05-24,53.0,M,US,premium,39.88,paid_search,android,2,36.5,PROMO_1,0
5080,2022-07-08,34.0,M,PK,premium,37.8,organic,web,0,44.1,PROMO_19,0
5081,2023-04-01,31.0,Other,PK,basic,8.68,paid_search,android,1,77.9,PROMO_120,0
5082,2022-07-12,43.0,M,PK,standard,19.26,referral,android,1,43.5,PROMO_1,0
5083,2024-06-10,26.0,F,US,basic,8.49,social,web,2,65.2,PROMO_15,0
5084,2022-10-16,,F,US,standard,19.78,referral,android,0,45.8,PROMO_1,0
5085,2022-06-24,27.0,M,PK,basic,9.04,organic,android,1,37.3,PROMO_7,0
5086,2023-02-28,39.0,M,SE,standard,18.06,paid_search,android,0,34.0,PROMO_21,0
5087,2021-04-22,52.0,M,PK,premium,43.18,organic,,0,57.1,PROMO_2,0
5088,2023-07-02,41.0,M,US,basic,9.15,paid_search,ios,1,68.3,PROMO_1,1
5089,2023-12-03,33.0,Other,DE,basic,9.45,organic,,2,56.1,PROMO_6,0
5090,2022-06-13,43.0,M,US,basic,10.02,paid_search,web,2,52.6,PROMO_1,0
5091,2021-02-02,22.0,M,PK,basic,10.01,paid_search,android,1,31.5,PROMO_11,0
5092,2023-01-10,28.0,M,US,basic,9.42,referral,android,1,48.8,PROMO_5,1
5093,2024-04-07,32.0,M,UK,basic,8.78,paid_search,ios,0,51.5,PROMO_1,0
5094,2020-10-11,46.0,M,CA,premium,34.54,organic,,0,35.6,PROMO_1,0
5095,2022-10-06,41.0,M,US,basic,9.15,organic,android,0,55.3,PROMO_9,1
5096,2023-10-16,43.0,M,IN,premium,42.42,organic,android,0,38.4,PROMO_1,0
5097,2022-02-12,37.0,M,UK,basic,9.26,social,android,3,42.9,PROMO_1,0
5098,2023-03-27,28.0,M,DE,standard,13.76,social,web,4,60.4,PROMO_1,0
5099,2020-11-24,53.0,M,PK,basic,9.63,social,android,2,72.8,PROMO_41,0
5100,2023-05-02,29.0,M,IN,premium,41.91,referral,ios,0,71.5,PROMO_29,0
5101,2022-05-13,42.0,F,PK,basic,8.78,organic,android,0,46.7,PROMO_2,0
5102,2022-05-23,36.0,M,US,basic,9.71,paid_search,ios,3,57.0,PROMO_26,0
5103,2023-07-12,43.0,M,UK,standard,19.95,organic,android,1,58.3,PROMO_1,0
5104,2022-07-22,30.0,M,SE,standard,17.96,organic,ios,2,58.2,PROMO_3,1
5105,2024-01-12,49.0,F,US,standard,20.93,paid_search,android,0,50.7,PROMO_31,0
5106,2022-01-04,52.0,M,PK,basic,8.09,social,android,1,68.3,PROMO_1,1
5107,2021-07-30,48.0,M,SE,basic,8.96,referral,android,2,39.6,PROMO_1,0
5108,2020-11-07,39.0,F,CA,standard,18.76,paid_search,web,2,31.7,PROMO_1,0
5109,2023-03-19,32.0,M,AE,standard,17.75,paid_search,ios,1,54.2,PROMO_1,0
5110,2023-05-14,68.0,M,US,standard,19.46,referral,android,1,44.2,PROMO_3,0
5111,2022-05-15,26.0,M,US,basic,9.94,referral,android,0,77.6,PROMO_1,0
5112,2021-10-28,47.0,F,SE,basic,9.9,social,android,0,41.9,PROMO_3,0
5113,2020-09-10,41.0,F,PK,premium,41.26,paid_search,android,1,64.4,PROMO_8,0
5114,2024-05-07,36.0,M,DE,standard,16.42,paid_search,web,2,56.0,PROMO_1,0
5115,2023-07-18,39.0,M,AE,basic,8.04,social,android,1,27.9,PROMO_150,0
5116,2023-06-14,31.0,F,SE,premium,39.52,organic,ios,0,57.8,PROMO_49,0
5117,2023-06-24,42.0,M,UK,standard,18.95,paid_search,ios,0,39.1,PROMO_1,0
5118,2022-09-10,40.0,F,PK,basic,8.64,organic,web,2,84.9,PROMO_3,0
5119,2021-02-22,66.0,F,DE,basic,10.37,social,ios,1,37.0,PROMO_24,0
5120,2024-04-29,49.0,M,NZ,standard,19.16,social,android,2,35.0,PROMO_1,0
